"Plot Title: 10699194"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10699194, SEN S/N: 10699194)","Temp, °F (LGR S/N: 10699194, SEN S/N: 10699194)","Coupler Detached (LGR S/N: 10699194)","Coupler Attached (LGR S/N: 10699194)","Stopped (LGR S/N: 10699194)","End Of File (LGR S/N: 10699194)"
1,07/12/17 07:26:22 PM,14.3825,94.633,,,,
2,07/12/17 07:26:23 PM,,,Logged,,,
3,07/12/17 07:27:22 PM,14.3834,93.493,,,,
4,07/12/17 07:28:22 PM,14.3924,92.737,,,,
5,07/12/17 07:29:22 PM,14.3934,92.363,,,,
6,07/12/17 07:30:22 PM,14.3928,92.174,,,,
7,07/12/17 07:31:22 PM,14.3944,91.987,,,,
8,07/12/17 07:32:22 PM,14.3944,91.987,,,,
9,07/12/17 07:33:22 PM,14.3917,91.800,,,,
10,07/12/17 07:34:22 PM,14.3911,91.612,,,,
11,07/12/17 07:35:22 PM,14.3911,91.612,,,,
12,07/12/17 07:36:22 PM,14.3927,91.425,,,,
13,07/12/17 07:37:22 PM,14.3927,91.425,,,,
14,07/12/17 07:38:22 PM,14.3944,91.240,,,,
15,07/12/17 07:39:22 PM,14.3921,91.240,,,,
16,07/12/17 07:40:22 PM,14.3915,91.053,,,,
17,07/12/17 07:41:22 PM,14.3904,90.680,,,,
18,07/12/17 07:42:22 PM,14.3947,89.938,,,,
19,07/12/17 07:43:22 PM,14.3953,89.384,,,,
20,07/12/17 07:44:22 PM,14.3947,89.200,,,,
21,07/12/17 07:45:22 PM,14.3941,89.017,,,,
22,07/12/17 07:46:22 PM,14.3912,88.833,,,,
23,07/12/17 07:47:22 PM,14.3890,88.833,,,,
24,07/12/17 07:48:22 PM,14.3918,89.017,,,,
25,07/12/17 07:49:22 PM,14.3912,88.833,,,,
26,07/12/17 07:50:22 PM,14.3906,88.650,,,,
27,07/12/17 07:51:22 PM,14.3879,89.200,,,,
28,07/12/17 07:52:22 PM,14.3902,89.200,,,,
29,07/12/17 07:53:22 PM,15.2749,89.200,,,,
30,07/12/17 07:54:22 PM,15.0977,89.200,,,,
31,07/12/17 07:55:22 PM,15.1705,89.200,,,,
32,07/12/17 07:56:22 PM,15.2114,89.200,,,,
33,07/12/17 07:57:22 PM,15.2091,89.200,,,,
34,07/12/17 07:58:22 PM,15.2075,89.384,,,,
35,07/12/17 07:59:22 PM,15.2075,89.384,,,,
36,07/12/17 08:00:22 PM,15.2075,89.384,,,,
37,07/12/17 08:01:22 PM,15.2068,89.200,,,,
38,07/12/17 08:02:22 PM,15.2046,89.200,,,,
39,07/12/17 08:03:22 PM,15.2091,89.200,,,,
40,07/12/17 08:04:22 PM,15.2091,89.200,,,,
41,07/12/17 08:05:22 PM,15.2068,89.200,,,,
42,07/12/17 08:06:22 PM,15.2068,89.200,,,,
43,07/12/17 08:07:22 PM,15.2068,89.200,,,,
44,07/12/17 08:08:22 PM,15.2091,89.200,,,,
45,07/12/17 08:09:22 PM,15.2091,89.200,,,,
46,07/12/17 08:10:22 PM,15.2091,89.200,,,,
47,07/12/17 08:11:22 PM,15.2068,89.200,,,,
48,07/12/17 08:12:22 PM,15.2085,89.017,,,,
49,07/12/17 08:13:22 PM,15.2085,89.017,,,,
50,07/12/17 08:14:22 PM,15.2085,89.017,,,,
51,07/12/17 08:15:22 PM,15.2085,89.017,,,,
52,07/12/17 08:16:22 PM,15.2085,89.017,,,,
53,07/12/17 08:17:22 PM,15.2085,89.017,,,,
54,07/12/17 08:18:22 PM,15.2062,89.017,,,,
55,07/12/17 08:19:22 PM,15.2085,89.017,,,,
56,07/12/17 08:20:22 PM,15.2108,89.017,,,,
57,07/12/17 08:21:22 PM,15.2108,89.017,,,,
58,07/12/17 08:22:22 PM,15.2108,89.017,,,,
59,07/12/17 08:23:22 PM,15.2108,89.017,,,,
60,07/12/17 08:24:22 PM,15.2108,89.017,,,,
61,07/12/17 08:25:22 PM,15.2108,89.017,,,,
62,07/12/17 08:26:22 PM,15.2130,89.017,,,,
63,07/12/17 08:27:22 PM,15.2108,89.017,,,,
64,07/12/17 08:28:22 PM,15.2085,89.017,,,,
65,07/12/17 08:29:22 PM,15.2108,89.017,,,,
66,07/12/17 08:30:22 PM,15.2108,89.017,,,,
67,07/12/17 08:31:22 PM,15.2108,89.017,,,,
68,07/12/17 08:32:22 PM,15.2108,89.017,,,,
69,07/12/17 08:33:22 PM,15.2108,89.017,,,,
70,07/12/17 08:34:22 PM,15.2108,89.017,,,,
71,07/12/17 08:35:22 PM,15.2108,89.017,,,,
72,07/12/17 08:36:22 PM,15.2108,89.017,,,,
73,07/12/17 08:37:22 PM,15.2108,89.017,,,,
74,07/12/17 08:38:22 PM,15.2101,88.833,,,,
75,07/12/17 08:39:22 PM,15.2101,88.833,,,,
76,07/12/17 08:40:22 PM,15.2101,88.833,,,,
77,07/12/17 08:41:22 PM,15.2079,88.833,,,,
78,07/12/17 08:42:22 PM,15.2101,88.833,,,,
79,07/12/17 08:43:22 PM,15.2101,88.833,,,,
80,07/12/17 08:44:22 PM,15.2101,88.833,,,,
81,07/12/17 08:45:22 PM,15.2101,88.833,,,,
82,07/12/17 08:46:22 PM,15.2101,88.833,,,,
83,07/12/17 08:47:22 PM,15.2101,88.833,,,,
84,07/12/17 08:48:22 PM,15.2101,88.833,,,,
85,07/12/17 08:49:22 PM,15.2124,88.833,,,,
86,07/12/17 08:50:22 PM,15.2124,88.833,,,,
87,07/12/17 08:51:22 PM,15.2124,88.833,,,,
88,07/12/17 08:52:22 PM,15.2101,88.833,,,,
89,07/12/17 08:53:22 PM,15.2124,88.833,,,,
90,07/12/17 08:54:22 PM,15.2124,88.833,,,,
91,07/12/17 08:55:22 PM,15.2124,88.833,,,,
92,07/12/17 08:56:22 PM,15.2124,88.833,,,,
93,07/12/17 08:57:22 PM,15.2101,88.833,,,,
94,07/12/17 08:58:22 PM,15.2124,88.833,,,,
95,07/12/17 08:59:22 PM,15.2101,88.833,,,,
96,07/12/17 09:00:22 PM,15.2124,88.833,,,,
97,07/12/17 09:01:22 PM,15.2101,88.833,,,,
98,07/12/17 09:02:22 PM,15.2095,88.650,,,,
99,07/12/17 09:03:22 PM,15.2095,88.650,,,,
100,07/12/17 09:04:22 PM,15.2118,88.650,,,,
101,07/12/17 09:05:22 PM,15.2095,88.650,,,,
102,07/12/17 09:06:22 PM,15.2095,88.650,,,,
103,07/12/17 09:07:22 PM,15.2095,88.650,,,,
104,07/12/17 09:08:22 PM,15.2095,88.650,,,,
105,07/12/17 09:09:22 PM,15.2095,88.650,,,,
106,07/12/17 09:10:22 PM,15.2118,88.650,,,,
107,07/12/17 09:11:22 PM,15.2095,88.650,,,,
108,07/12/17 09:12:22 PM,15.2095,88.650,,,,
109,07/12/17 09:13:22 PM,15.2095,88.650,,,,
110,07/12/17 09:14:22 PM,15.2118,88.650,,,,
111,07/12/17 09:15:22 PM,15.2118,88.650,,,,
112,07/12/17 09:16:22 PM,15.2095,88.650,,,,
113,07/12/17 09:17:22 PM,15.2118,88.650,,,,
114,07/12/17 09:18:22 PM,15.2095,88.650,,,,
115,07/12/17 09:19:22 PM,15.2118,88.650,,,,
116,07/12/17 09:20:22 PM,15.2118,88.650,,,,
117,07/12/17 09:21:22 PM,15.2118,88.650,,,,
118,07/12/17 09:22:22 PM,15.2163,88.650,,,,
119,07/12/17 09:23:22 PM,15.2118,88.650,,,,
120,07/12/17 09:24:22 PM,15.2118,88.650,,,,
121,07/12/17 09:25:22 PM,15.2113,88.466,,,,
122,07/12/17 09:26:22 PM,15.2113,88.466,,,,
123,07/12/17 09:27:22 PM,15.2113,88.466,,,,
124,07/12/17 09:28:22 PM,15.2113,88.466,,,,
125,07/12/17 09:29:22 PM,15.2113,88.466,,,,
126,07/12/17 09:30:22 PM,15.2113,88.466,,,,
127,07/12/17 09:31:22 PM,15.2134,88.466,,,,
128,07/12/17 09:32:22 PM,15.2113,88.466,,,,
129,07/12/17 09:33:22 PM,15.2089,88.466,,,,
130,07/12/17 09:34:22 PM,15.2113,88.466,,,,
131,07/12/17 09:35:22 PM,15.2113,88.466,,,,
132,07/12/17 09:36:22 PM,15.2134,88.466,,,,
133,07/12/17 09:37:22 PM,15.2113,88.466,,,,
134,07/12/17 09:38:22 PM,15.2113,88.466,,,,
135,07/12/17 09:39:22 PM,15.2113,88.466,,,,
136,07/12/17 09:40:22 PM,15.2113,88.466,,,,
137,07/12/17 09:41:22 PM,15.2134,88.466,,,,
138,07/12/17 09:42:22 PM,15.2129,88.282,,,,
139,07/12/17 09:43:22 PM,15.2107,88.282,,,,
140,07/12/17 09:44:22 PM,15.2129,88.282,,,,
141,07/12/17 09:45:22 PM,15.2129,88.282,,,,
142,07/12/17 09:46:22 PM,15.2129,88.282,,,,
143,07/12/17 09:47:22 PM,15.2107,88.282,,,,
144,07/12/17 09:48:22 PM,15.2129,88.282,,,,
145,07/12/17 09:49:22 PM,15.2107,88.282,,,,
146,07/12/17 09:50:22 PM,15.2107,88.282,,,,
147,07/12/17 09:51:22 PM,15.2129,88.282,,,,
148,07/12/17 09:52:22 PM,15.2129,88.282,,,,
149,07/12/17 09:53:22 PM,15.2107,88.282,,,,
150,07/12/17 09:54:22 PM,15.2107,88.282,,,,
151,07/12/17 09:55:22 PM,15.2107,88.282,,,,
152,07/12/17 09:56:22 PM,15.2107,88.282,,,,
153,07/12/17 09:57:22 PM,15.2129,88.282,,,,
154,07/12/17 09:58:22 PM,15.2129,88.282,,,,
155,07/12/17 09:59:22 PM,15.2152,88.282,,,,
156,07/12/17 10:00:22 PM,15.2129,88.282,,,,
157,07/12/17 10:01:22 PM,15.2168,88.099,,,,
158,07/12/17 10:02:22 PM,15.2146,88.099,,,,
159,07/12/17 10:03:22 PM,15.2146,88.099,,,,
160,07/12/17 10:04:22 PM,15.2101,88.099,,,,
161,07/12/17 10:05:22 PM,15.2123,88.099,,,,
162,07/12/17 10:06:22 PM,15.2101,88.099,,,,
163,07/12/17 10:07:22 PM,15.2123,88.099,,,,
164,07/12/17 10:08:22 PM,15.2123,88.099,,,,
165,07/12/17 10:09:22 PM,15.2123,88.099,,,,
166,07/12/17 10:10:22 PM,15.2123,88.099,,,,
167,07/12/17 10:11:22 PM,15.2123,88.099,,,,
168,07/12/17 10:12:22 PM,15.2123,88.099,,,,
169,07/12/17 10:13:22 PM,15.2123,88.099,,,,
170,07/12/17 10:14:22 PM,15.2123,88.099,,,,
171,07/12/17 10:15:22 PM,15.2123,88.099,,,,
172,07/12/17 10:16:22 PM,15.2123,88.099,,,,
173,07/12/17 10:17:22 PM,15.2101,88.099,,,,
174,07/12/17 10:18:22 PM,15.2078,88.099,,,,
175,07/12/17 10:19:22 PM,15.2101,88.099,,,,
176,07/12/17 10:20:22 PM,15.2101,88.099,,,,
177,07/12/17 10:21:22 PM,15.2123,88.099,,,,
178,07/12/17 10:22:22 PM,15.2101,88.099,,,,
179,07/12/17 10:23:22 PM,15.2123,88.099,,,,
180,07/12/17 10:24:22 PM,15.2101,88.099,,,,
181,07/12/17 10:25:22 PM,15.2117,87.915,,,,
182,07/12/17 10:26:22 PM,15.2117,87.915,,,,
183,07/12/17 10:27:22 PM,15.2117,87.915,,,,
184,07/12/17 10:28:22 PM,15.2117,87.915,,,,
185,07/12/17 10:29:22 PM,15.2094,87.915,,,,
186,07/12/17 10:30:22 PM,15.2117,87.915,,,,
187,07/12/17 10:31:22 PM,15.2117,87.915,,,,
188,07/12/17 10:32:22 PM,15.2117,87.915,,,,
189,07/12/17 10:33:22 PM,15.2094,87.915,,,,
190,07/12/17 10:34:22 PM,15.2117,87.915,,,,
191,07/12/17 10:35:22 PM,15.2117,87.915,,,,
192,07/12/17 10:36:22 PM,15.2117,87.915,,,,
193,07/12/17 10:37:22 PM,15.2140,87.915,,,,
194,07/12/17 10:38:22 PM,15.2117,87.915,,,,
195,07/12/17 10:39:22 PM,15.2140,87.915,,,,
196,07/12/17 10:40:22 PM,15.2140,87.915,,,,
197,07/12/17 10:41:22 PM,15.2134,87.733,,,,
198,07/12/17 10:42:22 PM,15.2134,87.733,,,,
199,07/12/17 10:43:22 PM,15.2134,87.733,,,,
200,07/12/17 10:44:22 PM,15.2111,87.733,,,,
201,07/12/17 10:45:22 PM,15.2111,87.733,,,,
202,07/12/17 10:46:22 PM,15.2111,87.733,,,,
203,07/12/17 10:47:22 PM,15.2111,87.733,,,,
204,07/12/17 10:48:22 PM,15.2111,87.733,,,,
205,07/12/17 10:49:22 PM,15.2134,87.733,,,,
206,07/12/17 10:50:22 PM,15.2134,87.733,,,,
207,07/12/17 10:51:22 PM,15.2156,87.733,,,,
208,07/12/17 10:52:22 PM,15.2156,87.733,,,,
209,07/12/17 10:53:22 PM,15.2156,87.733,,,,
210,07/12/17 10:54:22 PM,15.2134,87.733,,,,
211,07/12/17 10:55:22 PM,15.2156,87.733,,,,
212,07/12/17 10:56:22 PM,15.2156,87.733,,,,
213,07/12/17 10:57:22 PM,15.2156,87.733,,,,
214,07/12/17 10:58:22 PM,15.2156,87.733,,,,
215,07/12/17 10:59:22 PM,15.2134,87.733,,,,
216,07/12/17 11:00:22 PM,15.2156,87.733,,,,
217,07/12/17 11:01:22 PM,15.2134,87.733,,,,
218,07/12/17 11:02:22 PM,15.2134,87.733,,,,
219,07/12/17 11:03:22 PM,15.2134,87.733,,,,
220,07/12/17 11:04:22 PM,15.2156,87.733,,,,
221,07/12/17 11:05:22 PM,15.2156,87.733,,,,
222,07/12/17 11:06:22 PM,15.2156,87.733,,,,
223,07/12/17 11:07:22 PM,15.2150,87.552,,,,
224,07/12/17 11:08:22 PM,15.2174,87.552,,,,
225,07/12/17 11:09:22 PM,15.2174,87.552,,,,
226,07/12/17 11:10:22 PM,15.2174,87.552,,,,
227,07/12/17 11:11:22 PM,15.2195,87.552,,,,
228,07/12/17 11:12:22 PM,15.2195,87.552,,,,
229,07/12/17 11:13:22 PM,15.2195,87.552,,,,
230,07/12/17 11:14:22 PM,15.2195,87.552,,,,
231,07/12/17 11:15:22 PM,15.2195,87.552,,,,
232,07/12/17 11:16:22 PM,15.2174,87.552,,,,
233,07/12/17 11:17:22 PM,15.2174,87.552,,,,
234,07/12/17 11:18:22 PM,15.2195,87.552,,,,
235,07/12/17 11:19:22 PM,15.2195,87.552,,,,
236,07/12/17 11:20:22 PM,15.2195,87.552,,,,
237,07/12/17 11:21:22 PM,15.2195,87.552,,,,
238,07/12/17 11:22:22 PM,15.2195,87.552,,,,
239,07/12/17 11:23:22 PM,15.2195,87.552,,,,
240,07/12/17 11:24:22 PM,15.2195,87.552,,,,
241,07/12/17 11:25:22 PM,15.2195,87.552,,,,
242,07/12/17 11:26:22 PM,15.2174,87.552,,,,
243,07/12/17 11:27:22 PM,15.2195,87.552,,,,
244,07/12/17 11:28:22 PM,15.2195,87.552,,,,
245,07/12/17 11:29:22 PM,15.2219,87.552,,,,
246,07/12/17 11:30:22 PM,15.2195,87.552,,,,
247,07/12/17 11:31:22 PM,15.2213,87.368,,,,
248,07/12/17 11:32:22 PM,15.2213,87.368,,,,
249,07/12/17 11:33:22 PM,15.2190,87.368,,,,
250,07/12/17 11:34:22 PM,15.2213,87.368,,,,
251,07/12/17 11:35:22 PM,15.2213,87.368,,,,
252,07/12/17 11:36:22 PM,15.2213,87.368,,,,
253,07/12/17 11:37:22 PM,15.2190,87.368,,,,
254,07/12/17 11:38:22 PM,15.2213,87.368,,,,
255,07/12/17 11:39:22 PM,15.2213,87.368,,,,
256,07/12/17 11:40:22 PM,15.2213,87.368,,,,
257,07/12/17 11:41:22 PM,15.2213,87.368,,,,
258,07/12/17 11:42:22 PM,15.2190,87.368,,,,
259,07/12/17 11:43:22 PM,15.2168,87.368,,,,
260,07/12/17 11:44:22 PM,15.2190,87.368,,,,
261,07/12/17 11:45:22 PM,15.2190,87.368,,,,
262,07/12/17 11:46:22 PM,15.2190,87.368,,,,
263,07/12/17 11:47:22 PM,15.2190,87.368,,,,
264,07/12/17 11:48:22 PM,15.2213,87.368,,,,
265,07/12/17 11:49:22 PM,15.2190,87.368,,,,
266,07/12/17 11:50:22 PM,15.2213,87.368,,,,
267,07/12/17 11:51:22 PM,15.2213,87.368,,,,
268,07/12/17 11:52:22 PM,15.2190,87.368,,,,
269,07/12/17 11:53:22 PM,15.2236,87.368,,,,
270,07/12/17 11:54:22 PM,15.2236,87.368,,,,
271,07/12/17 11:55:22 PM,15.2236,87.368,,,,
272,07/12/17 11:56:22 PM,15.2207,87.186,,,,
273,07/12/17 11:57:22 PM,15.2207,87.186,,,,
274,07/12/17 11:58:22 PM,15.2230,87.186,,,,
275,07/12/17 11:59:22 PM,15.2207,87.186,,,,
276,07/13/17 12:00:22 AM,15.2230,87.186,,,,
277,07/13/17 12:01:22 AM,15.2207,87.186,,,,
278,07/13/17 12:02:22 AM,15.2207,87.186,,,,
279,07/13/17 12:03:22 AM,15.2184,87.186,,,,
280,07/13/17 12:04:22 AM,15.2230,87.186,,,,
281,07/13/17 12:05:22 AM,15.2184,87.186,,,,
282,07/13/17 12:06:22 AM,15.2207,87.186,,,,
283,07/13/17 12:07:22 AM,15.2207,87.186,,,,
284,07/13/17 12:08:22 AM,15.2184,87.186,,,,
285,07/13/17 12:09:22 AM,15.2184,87.186,,,,
286,07/13/17 12:10:22 AM,15.2184,87.186,,,,
287,07/13/17 12:11:22 AM,15.2184,87.186,,,,
288,07/13/17 12:12:22 AM,15.2178,87.004,,,,
289,07/13/17 12:13:22 AM,15.2178,87.004,,,,
290,07/13/17 12:14:22 AM,15.2201,87.004,,,,
291,07/13/17 12:15:22 AM,15.2178,87.004,,,,
292,07/13/17 12:16:22 AM,15.2201,87.004,,,,
293,07/13/17 12:17:22 AM,15.2178,87.004,,,,
294,07/13/17 12:18:22 AM,15.2178,87.004,,,,
295,07/13/17 12:19:22 AM,15.2178,87.004,,,,
296,07/13/17 12:20:22 AM,15.2178,87.004,,,,
297,07/13/17 12:21:22 AM,15.2178,87.004,,,,
298,07/13/17 12:22:22 AM,15.2178,87.004,,,,
299,07/13/17 12:23:22 AM,15.2155,87.004,,,,
300,07/13/17 12:24:22 AM,15.2178,87.004,,,,
301,07/13/17 12:25:22 AM,15.2201,87.004,,,,
302,07/13/17 12:26:22 AM,15.2201,87.004,,,,
303,07/13/17 12:27:22 AM,15.2223,87.004,,,,
304,07/13/17 12:28:22 AM,15.2201,87.004,,,,
305,07/13/17 12:29:22 AM,15.2201,87.004,,,,
306,07/13/17 12:30:22 AM,15.2201,87.004,,,,
307,07/13/17 12:31:22 AM,15.2201,87.004,,,,
308,07/13/17 12:32:22 AM,15.2223,87.004,,,,
309,07/13/17 12:33:22 AM,15.2201,87.004,,,,
310,07/13/17 12:34:22 AM,15.2223,87.004,,,,
311,07/13/17 12:35:22 AM,15.2201,87.004,,,,
312,07/13/17 12:36:22 AM,15.2201,87.004,,,,
313,07/13/17 12:37:22 AM,15.2178,87.004,,,,
314,07/13/17 12:38:22 AM,15.2178,87.004,,,,
315,07/13/17 12:39:22 AM,15.2178,87.004,,,,
316,07/13/17 12:40:22 AM,15.2172,86.823,,,,
317,07/13/17 12:41:22 AM,15.2178,87.004,,,,
318,07/13/17 12:42:22 AM,15.2172,86.823,,,,
319,07/13/17 12:43:22 AM,15.2172,86.823,,,,
320,07/13/17 12:44:22 AM,15.2172,86.823,,,,
321,07/13/17 12:45:22 AM,15.2172,86.823,,,,
322,07/13/17 12:46:22 AM,15.2195,86.823,,,,
323,07/13/17 12:47:22 AM,15.2172,86.823,,,,
324,07/13/17 12:48:22 AM,15.2195,86.823,,,,
325,07/13/17 12:49:22 AM,15.2172,86.823,,,,
326,07/13/17 12:50:22 AM,15.2195,86.823,,,,
327,07/13/17 12:51:22 AM,15.2172,86.823,,,,
328,07/13/17 12:52:22 AM,15.2172,86.823,,,,
329,07/13/17 12:53:22 AM,15.2172,86.823,,,,
330,07/13/17 12:54:22 AM,15.2172,86.823,,,,
331,07/13/17 12:55:22 AM,15.2172,86.823,,,,
332,07/13/17 12:56:22 AM,15.2172,86.823,,,,
333,07/13/17 12:57:22 AM,15.2172,86.823,,,,
334,07/13/17 12:58:22 AM,15.2195,86.823,,,,
335,07/13/17 12:59:22 AM,15.2172,86.823,,,,
336,07/13/17 01:00:22 AM,15.2172,86.823,,,,
337,07/13/17 01:01:22 AM,15.2195,86.823,,,,
338,07/13/17 01:02:22 AM,15.2195,86.823,,,,
339,07/13/17 01:03:22 AM,15.2172,86.823,,,,
340,07/13/17 01:04:22 AM,15.2195,86.823,,,,
341,07/13/17 01:05:22 AM,15.2195,86.823,,,,
342,07/13/17 01:06:22 AM,15.2172,86.823,,,,
343,07/13/17 01:07:22 AM,15.2166,86.641,,,,
344,07/13/17 01:08:22 AM,15.2166,86.641,,,,
345,07/13/17 01:09:22 AM,15.2166,86.641,,,,
346,07/13/17 01:10:22 AM,15.2166,86.641,,,,
347,07/13/17 01:11:22 AM,15.2190,86.641,,,,
348,07/13/17 01:12:22 AM,15.2190,86.641,,,,
349,07/13/17 01:13:22 AM,15.2190,86.641,,,,
350,07/13/17 01:14:22 AM,15.2190,86.641,,,,
351,07/13/17 01:15:22 AM,15.2190,86.641,,,,
352,07/13/17 01:16:22 AM,15.2211,86.641,,,,
353,07/13/17 01:17:22 AM,15.2190,86.641,,,,
354,07/13/17 01:18:22 AM,15.2166,86.641,,,,
355,07/13/17 01:19:22 AM,15.2166,86.641,,,,
356,07/13/17 01:20:22 AM,15.2190,86.641,,,,
357,07/13/17 01:21:22 AM,15.2211,86.641,,,,
358,07/13/17 01:22:22 AM,15.2211,86.641,,,,
359,07/13/17 01:23:22 AM,15.2211,86.641,,,,
360,07/13/17 01:24:22 AM,15.2190,86.641,,,,
361,07/13/17 01:25:22 AM,15.2190,86.641,,,,
362,07/13/17 01:26:22 AM,15.2184,86.459,,,,
363,07/13/17 01:27:22 AM,15.2184,86.459,,,,
364,07/13/17 01:28:22 AM,15.2184,86.459,,,,
365,07/13/17 01:29:22 AM,15.2206,86.459,,,,
366,07/13/17 01:30:22 AM,15.2184,86.459,,,,
367,07/13/17 01:31:22 AM,15.2184,86.459,,,,
368,07/13/17 01:32:22 AM,15.2206,86.459,,,,
369,07/13/17 01:33:22 AM,15.2206,86.459,,,,
370,07/13/17 01:34:22 AM,15.2206,86.459,,,,
371,07/13/17 01:35:22 AM,15.2184,86.459,,,,
372,07/13/17 01:36:22 AM,15.2206,86.459,,,,
373,07/13/17 01:37:22 AM,15.2206,86.459,,,,
374,07/13/17 01:38:22 AM,15.2206,86.459,,,,
375,07/13/17 01:39:22 AM,15.2184,86.459,,,,
376,07/13/17 01:40:22 AM,15.2206,86.459,,,,
377,07/13/17 01:41:22 AM,15.2184,86.459,,,,
378,07/13/17 01:42:22 AM,15.2206,86.459,,,,
379,07/13/17 01:43:22 AM,15.2184,86.459,,,,
380,07/13/17 01:44:22 AM,15.2206,86.459,,,,
381,07/13/17 01:45:22 AM,15.2206,86.459,,,,
382,07/13/17 01:46:22 AM,15.2206,86.459,,,,
383,07/13/17 01:47:22 AM,15.2229,86.459,,,,
384,07/13/17 01:48:22 AM,15.2229,86.459,,,,
385,07/13/17 01:49:22 AM,15.2229,86.459,,,,
386,07/13/17 01:50:22 AM,15.2206,86.459,,,,
387,07/13/17 01:51:22 AM,15.2184,86.459,,,,
388,07/13/17 01:52:22 AM,15.2184,86.459,,,,
389,07/13/17 01:53:22 AM,15.2206,86.459,,,,
390,07/13/17 01:54:22 AM,15.2206,86.459,,,,
391,07/13/17 01:55:22 AM,15.2252,86.459,,,,
392,07/13/17 01:56:22 AM,15.2252,86.459,,,,
393,07/13/17 01:57:22 AM,15.2229,86.459,,,,
394,07/13/17 01:58:22 AM,15.2229,86.459,,,,
395,07/13/17 01:59:22 AM,15.2245,86.277,,,,
396,07/13/17 02:00:22 AM,15.2245,86.277,,,,
397,07/13/17 02:01:22 AM,15.2223,86.277,,,,
398,07/13/17 02:02:22 AM,15.2200,86.277,,,,
399,07/13/17 02:03:22 AM,15.2223,86.277,,,,
400,07/13/17 02:04:22 AM,15.2200,86.277,,,,
401,07/13/17 02:05:22 AM,15.2223,86.277,,,,
402,07/13/17 02:06:22 AM,15.2223,86.277,,,,
403,07/13/17 02:07:22 AM,15.2223,86.277,,,,
404,07/13/17 02:08:22 AM,15.2223,86.277,,,,
405,07/13/17 02:09:22 AM,15.2200,86.277,,,,
406,07/13/17 02:10:22 AM,15.2223,86.277,,,,
407,07/13/17 02:11:22 AM,15.2245,86.277,,,,
408,07/13/17 02:12:22 AM,15.2223,86.277,,,,
409,07/13/17 02:13:22 AM,15.2200,86.277,,,,
410,07/13/17 02:14:22 AM,15.2223,86.277,,,,
411,07/13/17 02:15:22 AM,15.2223,86.277,,,,
412,07/13/17 02:16:22 AM,15.2245,86.277,,,,
413,07/13/17 02:17:22 AM,15.2245,86.277,,,,
414,07/13/17 02:18:22 AM,15.2223,86.277,,,,
415,07/13/17 02:19:22 AM,15.2245,86.277,,,,
416,07/13/17 02:20:22 AM,15.2262,86.097,,,,
417,07/13/17 02:21:22 AM,15.2262,86.097,,,,
418,07/13/17 02:22:22 AM,15.2217,86.097,,,,
419,07/13/17 02:23:22 AM,15.2217,86.097,,,,
420,07/13/17 02:24:22 AM,15.2239,86.097,,,,
421,07/13/17 02:25:22 AM,15.2239,86.097,,,,
422,07/13/17 02:26:22 AM,15.2262,86.097,,,,
423,07/13/17 02:27:22 AM,15.2262,86.097,,,,
424,07/13/17 02:28:22 AM,15.2285,86.097,,,,
425,07/13/17 02:29:22 AM,15.2262,86.097,,,,
426,07/13/17 02:30:22 AM,15.2239,86.097,,,,
427,07/13/17 02:31:22 AM,15.2239,86.097,,,,
428,07/13/17 02:32:22 AM,15.2239,86.097,,,,
429,07/13/17 02:33:22 AM,15.2239,86.097,,,,
430,07/13/17 02:34:22 AM,15.2217,86.097,,,,
431,07/13/17 02:35:22 AM,15.2239,86.097,,,,
432,07/13/17 02:36:22 AM,15.2262,86.097,,,,
433,07/13/17 02:37:22 AM,15.2239,86.097,,,,
434,07/13/17 02:38:22 AM,15.2239,86.097,,,,
435,07/13/17 02:39:22 AM,15.2262,86.097,,,,
436,07/13/17 02:40:22 AM,15.2239,86.097,,,,
437,07/13/17 02:41:22 AM,15.2262,86.097,,,,
438,07/13/17 02:42:22 AM,15.2262,86.097,,,,
439,07/13/17 02:43:22 AM,15.2285,86.097,,,,
440,07/13/17 02:44:22 AM,15.2285,86.097,,,,
441,07/13/17 02:45:22 AM,15.2262,86.097,,,,
442,07/13/17 02:46:22 AM,15.2285,86.097,,,,
443,07/13/17 02:47:22 AM,15.2262,86.097,,,,
444,07/13/17 02:48:22 AM,15.2262,86.097,,,,
445,07/13/17 02:49:22 AM,15.2285,86.097,,,,
446,07/13/17 02:50:22 AM,15.2262,86.097,,,,
447,07/13/17 02:51:22 AM,15.2262,86.097,,,,
448,07/13/17 02:52:22 AM,15.2285,86.097,,,,
449,07/13/17 02:53:22 AM,15.2285,86.097,,,,
450,07/13/17 02:54:22 AM,15.2279,85.915,,,,
451,07/13/17 02:55:22 AM,15.2279,85.915,,,,
452,07/13/17 02:56:22 AM,15.2279,85.915,,,,
453,07/13/17 02:57:22 AM,15.2279,85.915,,,,
454,07/13/17 02:58:22 AM,15.2256,85.915,,,,
455,07/13/17 02:59:22 AM,15.2279,85.915,,,,
456,07/13/17 03:00:22 AM,15.2279,85.915,,,,
457,07/13/17 03:01:22 AM,15.2279,85.915,,,,
458,07/13/17 03:02:22 AM,15.2279,85.915,,,,
459,07/13/17 03:03:22 AM,15.2279,85.915,,,,
460,07/13/17 03:04:22 AM,15.2256,85.915,,,,
